ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,city,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year,month,quarter
10232,0.6885245901639344,0.9474835886214441,0.0,0.552412389871337,2004-03-20,SHIPPED,1,3,2004,SHIPS,0.37016574585635353,S700_3505,GIFTSBYMAIL.CO.UK,(198) 555-8888,GARDEN HOUSE CROWTHER WAY,COWES,PO31 7PJ,UK,EMEA,BENNETT,HELEN,MEDIUM,2004,3,1
10232,0.26229508196721313,1.0,0.2941176470588235,0.41748026287214884,2004-03-20,SHIPPED,1,3,2004,VINTAGE CARS,0.569060773480663,S18_3140,GIFTSBYMAIL.CO.UK,(198) 555-8888,GARDEN HOUSE CROWTHER WAY,COWES,PO31 7PJ,UK,EMEA,BENNETT,HELEN,MEDIUM,2004,3,1
10233,0.5573770491803279,0.9276531728665207,0.058823529411764705,0.44185373643959924,2004-03-29,SHIPPED,1,3,2004,VINTAGE CARS,0.30386740331491713,S24_3151,TEKNI COLLECTABLES INC.,2015559350,7476 MOSS RD.,NEWARK,94019,USA,DESCONOCIDO,BROWN,WILLIAM,MEDIUM,2004,3,1
10233,0.4918032786885246,0.5988785557986871,0.1176470588235294,0.2755667220163777,2004-03-29,SHIPPED,1,3,2004,SHIPS,0.18232044198895025,S700_1138,TEKNI COLLECTABLES INC.,2015559350,7476 MOSS RD.,NEWARK,94019,USA,DESCONOCIDO,BROWN,WILLIAM,SMALL,2004,3,1
10233,0.3770491803278689,0.7592997811816193,0.0,0.2549164909842337,2004-03-29,SHIPPED,1,3,2004,SHIPS,0.2154696132596685,S700_2610,TEKNI COLLECTABLES INC.,2015559350,7476 MOSS RD.,NEWARK,94019,USA,DESCONOCIDO,BROWN,WILLIAM,SMALL,2004,3,1
10235,0.42622950819672134,0.8905908096280089,0.47058823529411764,0.32900714646068113,2004-04-02,SHIPPED,2,4,2004,PLANES,0.2596685082872928,S700_3167,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.3114754098360656,1.0,0.4117647058823529,0.28039517689077176,2004-04-02,SHIPPED,2,4,2004,PLANES,0.3204419889502762,S700_1691,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.459016393442623,0.624589715536105,0.5882352941176471,0.2652202239157526,2004-04-02,SHIPPED,2,4,2004,PLANES,0.22651933701657456,S700_4002,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.27868852459016397,0.9492614879649892,0.23529411764705882,0.2315386440100365,2004-04-02,SHIPPED,2,4,2004,PLANES,0.419889502762431,S24_1785,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.5737704918032788,0.11583698030634576,0.3529411764705882,0.1292603964464817,2004-04-02,SHIPPED,2,4,2004,VINTAGE CARS,0.05524861878453041,S50_1341,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.5737704918032788,1.0,0.0,0.4938521728381038,2004-04-02,SHIPPED,2,4,2004,MOTORCYCLES,0.3646408839779005,S32_1374,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,MEDIUM,2004,4,2
10235,0.5245901639344263,0.8461433260393874,0.5294117647058824,0.386272380716918,2004-04-02,SHIPPED,2,4,2004,PLANES,0.3646408839779005,S700_2466,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,MEDIUM,2004,4,2
10235,0.3114754098360656,0.9467997811816193,0.058823529411764705,0.25667387215219056,2004-04-02,SHIPPED,2,4,2004,PLANES,0.4696132596685083,S700_2834,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.29508196721311475,0.6721827133479212,0.1176470588235294,0.17942527621955906,2004-04-02,SHIPPED,2,4,2004,PLANES,0.281767955801105,S18_2581,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.4426229508196722,0.4536378555798687,0.6470588235294117,0.200397582431534,2004-04-02,SHIPPED,2,4,2004,PLANES,0.19337016574585636,S24_3949,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.459016393442623,0.6954321663019694,0.2941176470588235,0.2887571038625635,2004-04-02,SHIPPED,2,4,2004,VINTAGE CARS,0.19337016574585636,S32_4289,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,SMALL,2004,4,2
10235,0.5573770491803279,0.7420678336980306,0.1764705882352941,0.3693133183432506,2004-04-02,SHIPPED,2,4,2004,PLANES,0.2154696132596685,S24_4278,"ROYAL CANADIAN COLLECTABLES, LTD.",(604) 555-4555,23 TSAWASSEN BLVD.,TSAWASSEN,T2F 8M4,CANADA,DESCONOCIDO,LINCOLN,ELIZABETH,MEDIUM,2004,4,2
10236,0.27868852459016397,0.3944201312910284,0.058823529411764705,0.106836747307966,2004-04-03,SHIPPED,2,4,2004,MOTORCYCLES,0.14917127071823205,S18_2625,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,SMALL,2004,4,2
10236,0.4918032786885246,0.8304157549234135,0.1176470588235294,0.35701833222522544,2004-04-03,SHIPPED,2,4,2004,MOTORCYCLES,0.23756906077348067,S24_2000,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,MEDIUM,2004,4,2
10236,0.26229508196721313,1.0,0.0,0.31672285163493247,2004-04-03,SHIPPED,2,4,2004,MOTORCYCLES,0.4696132596685083,S10_2016,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,SMALL,2004,4,2
10237,0.34426229508196726,1.0,0.23529411764705882,0.35167803173309187,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.3812154696132597,S32_4485,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,MEDIUM,2004,4,2
10237,0.2295081967213115,1.0,0.4117647058823529,0.24280860248104802,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.43646408839779005,S24_1578,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10237,0.42622950819672134,1.0,0.2941176470588235,0.49596236665118654,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.6464088397790055,S12_2823,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,MEDIUM,2004,4,2
10237,0.27868852459016397,1.0,0.3529411764705882,0.24736843863699387,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.3425414364640884,S10_1678,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10237,0.3278688524590164,0.18257658643326036,0.058823529411764705,0.07535356437661414,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.03867403314917128,S32_2206,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10237,0.5409836065573771,1.0,0.47058823529411764,0.874249688449061,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.8839779005524863,S10_4698,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,LARGE,2004,4,2
10237,0.3278688524590164,0.7216903719912473,0.1764705882352941,0.21232505537755297,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.19889502762430938,S24_2360,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10237,0.2295081967213115,0.5670131291028446,0.1176470588235294,0.11822831922862326,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.26519337016574585,S50_4713,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10237,0.3278688524590164,0.34655361050328226,0.0,0.11701485755523555,2004-04-05,SHIPPED,2,4,2004,MOTORCYCLES,0.16022099447513816,S18_3782,VITACHROME INC.,2125551500,2678 KINGSTON RD.,NYC,10022,USA,DESCONOCIDO,FRICK,MICHAEL,SMALL,2004,4,2
10238,0.3770491803278689,1.0,0.0,0.3588599073198601,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.4640883977900553,S12_3380,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,MEDIUM,2004,4,2
10238,0.2295081967213115,0.647292122538293,0.1764705882352941,0.13391779064445106,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.2541436464088398,S12_3990,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,SMALL,2004,4,2
10238,0.5737704918032788,0.6330689277899344,0.2941176470588235,0.33648704181965794,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.2596685082872928,S18_3278,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,SMALL,2004,4,2
10238,0.6721311475409837,0.4864606126914661,0.058823529411764705,0.3278244222525885,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.15469613259668508,S24_3371,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,SMALL,2004,4,2
10238,0.6229508196721312,1.0,0.4117647058823529,0.7843172106418451,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.6353591160220994,S18_4721,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,MEDIUM,2004,4,2
10238,0.36065573770491804,1.0,0.1176470588235294,0.7073078323739013,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.8895027624309392,S12_1099,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,MEDIUM,2004,4,2
10238,0.7049180327868853,1.0,0.23529411764705882,0.8114837843165424,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.6243093922651933,S18_3482,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,MEDIUM,2004,4,2
10238,0.26229508196721313,0.9147975929978118,0.3529411764705882,0.21126127179603688,2004-04-09,SHIPPED,2,4,2004,CLASSIC CARS,0.2596685082872928,S24_4620,DANISH WHOLESALE IMPORTS,31 12 3555,VINB'LTET 34,KOBENHAVN,1734,DENMARK,EMEA,PETERSEN,JYTTE,SMALL,2004,4,2
10239,0.2295081967213115,0.24179431072210067,0.058823529411764705,0.05466858664457133,2004-04-12,SHIPPED,2,4,2004,CLASSIC CARS,0.022099447513812154,S24_2972,"OULU TOY SUPPLIES, INC.",981-443655,TORIKATU 38,OULU,90110,FINLAND,EMEA,KOSKITALO,PIRKKO,SMALL,2004,4,2
10239,0.6557377049180328,0.6433260393873086,0.1764705882352941,0.38999027760608607,2004-04-12,SHIPPED,2,4,2004,CLASSIC CARS,0.2430939226519337,S18_1889,"OULU TOY SUPPLIES, INC.",981-443655,TORIKATU 38,OULU,90110,FINLAND,EMEA,KOSKITALO,PIRKKO,MEDIUM,2004,4,2
10239,0.6721311475409837,1.0,0.0,0.8821973278451366,2004-04-12,SHIPPED,2,4,2004,CLASSIC CARS,0.7513812154696132,S18_3232,"OULU TOY SUPPLIES, INC.",981-443655,TORIKATU 38,OULU,90110,FINLAND,EMEA,KOSKITALO,PIRKKO,LARGE,2004,4,2
10239,0.2459016393442623,0.9080962800875274,0.23529411764705882,0.19735457336732276,2004-04-12,SHIPPED,2,4,2004,CLASSIC CARS,0.4530386740331491,S12_4675,"OULU TOY SUPPLIES, INC.",981-443655,TORIKATU 38,OULU,90110,FINLAND,EMEA,KOSKITALO,PIRKKO,SMALL,2004,4,2
10239,0.3770491803278689,1.0,0.1176470588235294,0.53423051094354,2004-04-12,SHIPPED,2,4,2004,CLASSIC CARS,0.5911602209944752,S24_3856,"OULU TOY SUPPLIES, INC.",981-443655,TORIKATU 38,OULU,90110,FINLAND,EMEA,KOSKITALO,PIRKKO,MEDIUM,2004,4,2
10241,0.5901639344262295,0.8658369803063457,0.1176470588235294,0.4417976071551474,2004-04-13,SHIPPED,2,4,2004,VINTAGE CARS,0.32596685082872934,S18_4409,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,MEDIUM,2004,4,2
10241,0.36065573770491804,0.9815371991247266,0.23529411764705882,0.3047111847622357,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.4640883977900553,S24_2887,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.3934426229508197,0.548550328227571,0.1764705882352941,0.2041462167859971,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.2099447513812155,S18_4933,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10240,0.5081967213114754,1.0,0.058823529411764705,0.6741113698552332,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.6022099447513812,S18_1984,OSAKA SOUVENIERS CO.,+81 06 6342 5555,"DOJIMA AVANZA 4F, 1-6-20 DOJIMA, KITA-KU",OSAKA,530-0003,JAPAN,JAPAN,KENTARY,MORY,MEDIUM,2004,4,2
10241,0.2459016393442623,1.0,0.5882352941176471,0.2708278067147997,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.5027624309392266,S18_1589,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.4426229508196722,0.625957330415755,0.0,0.2559655740388695,2004-04-13,SHIPPED,2,4,2004,VINTAGE CARS,0.14917127071823205,S18_2248,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.5737704918032788,1.0,0.058823529411764705,0.9508795258411875,2004-04-13,SHIPPED,2,4,2004,VINTAGE CARS,0.7569060773480663,S18_1749,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,LARGE,2004,4,2
10241,0.6229508196721312,1.0,0.6470588235294117,0.8514692174308156,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.5469613259668508,S18_2870,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,MEDIUM,2004,4,2
10240,0.5081967213114754,1.0,0.0,0.73196462518668,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.5966850828729282,S18_3685,OSAKA SOUVENIERS CO.,+81 06 6342 5555,"DOJIMA AVANZA 4F, 1-6-20 DOJIMA, KITA-KU",OSAKA,530-0003,JAPAN,JAPAN,KENTARY,MORY,MEDIUM,2004,4,2
10241,0.34426229508196726,0.8185175054704596,0.47058823529411764,0.24851641614518777,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.4088397790055248,S24_3432,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.26229508196721313,0.6776531728665209,0.4117647058823529,0.16027984457533853,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.22099447513812154,S24_1046,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.2459016393442623,0.18285010940919033,0.5294117647058824,0.048527775643231574,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.09392265193370164,S24_1628,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10240,0.5737704918032788,1.0,0.1176470588235294,0.6878189429652968,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.5966850828729282,S18_1129,OSAKA SOUVENIERS CO.,+81 06 6342 5555,"DOJIMA AVANZA 4F, 1-6-20 DOJIMA, KITA-KU",OSAKA,530-0003,JAPAN,JAPAN,KENTARY,MORY,MEDIUM,2004,4,2
10241,0.3278688524590164,0.7446663019693653,0.3529411764705882,0.2181625009605458,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.287292817679558,S24_3191,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,SMALL,2004,4,2
10241,0.6721311475409837,0.9247811816192559,0.2941176470588235,0.5291347737622324,2004-04-13,SHIPPED,2,4,2004,CLASSIC CARS,0.3149171270718232,S24_2766,MINI CARAVY,88.60.1555,"24, PLACE KLUBER",STRASBOURG,67000,FRANCE,EMEA,CITEAUX,FREDERIQUE,MEDIUM,2004,4,2
10242,0.6557377049180328,0.13744529540481398,0.0,0.16259450935321024,2004-04-20,SHIPPED,2,4,2004,VINTAGE CARS,0.04419889502762431,S24_3969,MICROSCALE INC.,2125551957,5290 NORTH PENDALE STREET,NYC,10022,USA,DESCONOCIDO,KUO,KEE,SMALL,2004,4,2
10243,0.4426229508196722,0.036378555798687096,0.0,0.06584365989662858,2004-04-26,SHIPPED,2,4,2004,VINTAGE CARS,0.0,S24_1937,DIECAST COLLECTABLES,6175552555,6251 INGLE LN.,BOSTON,51003,USA,DESCONOCIDO,FRANCO,VALARIE,SMALL,2004,4,2
10243,0.6721311475409837,1.0,0.058823529411764705,0.7580193044646168,2004-04-26,SHIPPED,2,4,2004,VINTAGE CARS,0.5193370165745856,S18_2325,DIECAST COLLECTABLES,6175552555,6251 INGLE LN.,BOSTON,51003,USA,DESCONOCIDO,FRANCO,VALARIE,MEDIUM,2004,4,2
10244,0.3770491803278689,1.0,0.058823529411764705,0.3819972002178351,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.39226519337016574,S18_3136,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.5409836065573771,0.25123085339168494,0.47058823529411764,0.17141081624675503,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.06077348066298344,S24_2022,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,4,2
10244,0.5573770491803279,0.8178336980306347,0.1764705882352941,0.3989281979492765,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.35359116022099446,S24_4258,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.29508196721311475,0.4268326039387309,0.1176470588235294,0.12188474118720119,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.16022099447513816,S18_2957,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,4,2
10244,0.6065573770491803,1.0,0.4117647058823529,0.7307778917439837,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.7458563535911602,S18_2795,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.3934426229508197,1.0,0.0,0.40673284131115334,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.37569060773480667,S18_2949,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.5573770491803279,1.0,0.3529411764705882,0.5616496663982707,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.3812154696132597,S18_1342,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.4918032786885246,0.7856947483588621,0.23529411764705882,0.3412860956402915,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.3646408839779005,S18_3320,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,4,2
10244,0.2295081967213115,0.4286105032822757,0.2941176470588235,0.09117934976896785,2004-04-29,SHIPPED,2,4,2004,VINTAGE CARS,0.11049723756906077,S18_1367,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,4,2
10245,0.6229508196721312,0.5782275711159737,0.23529411764705882,0.3422429662990421,2004-05-04,SHIPPED,2,5,2004,TRUCKS AND BUSES,0.1712707182320442,S32_3522,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.3770491803278689,1.0,0.4117647058823529,0.3967632112632764,2004-05-04,SHIPPED,2,5,2004,TRUCKS AND BUSES,0.45856353591160215,S18_1097,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.459016393442623,1.0,0.47058823529411764,0.7534968878316389,2004-05-04,SHIPPED,2,5,2004,CLASSIC CARS,0.9999999999999999,S10_1949,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.639344262295082,0.4511761487964989,0.3529411764705882,0.29561690426950077,2004-05-04,SHIPPED,2,5,2004,VINTAGE CARS,0.09392265193370164,S18_4668,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,SMALL,2004,5,2
10245,0.5081967213114754,1.0,0.0,0.48799200825902334,2004-05-04,SHIPPED,2,5,2004,TRUCKS AND BUSES,0.34806629834254144,S32_1268,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.6229508196721312,1.0,0.1764705882352941,0.5541657618046901,2004-05-04,SHIPPED,2,5,2004,CLASSIC CARS,0.37569060773480667,S700_2824,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.5245901639344263,1.0,0.2941176470588235,0.7267766756094871,2004-05-04,SHIPPED,2,5,2004,TRUCKS AND BUSES,0.569060773480663,S12_1666,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10245,0.2459016393442623,1.0,0.1176470588235294,0.2549993484993769,2004-05-04,SHIPPED,2,5,2004,TRUCKS AND BUSES,0.4861878453038674,S18_4600,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,SMALL,2004,5,2
10245,0.36065573770491804,1.0,0.058823529411764705,0.5492103478345122,2004-05-04,SHIPPED,2,5,2004,CLASSIC CARS,0.6298342541436464,S10_4962,SUPER SCALE INC.,2035559545,567 NORTH PENDALE STREET,NEW HAVEN,97823,USA,DESCONOCIDO,MURPHY,LESLIE,MEDIUM,2004,5,2
10247,0.34426229508196726,1.0,0.0,0.4912114236457974,2004-05-05,SHIPPED,2,5,2004,CLASSIC CARS,0.7734806629834254,S12_3891,SUOMINEN SOUVENIERS,+358 9 8045 555,"SOFTWARE ENGINEERING CENTER, SEC OY",ESPOO,FIN-02271,FINLAND,EMEA,SUOMINEN,KALLE,MEDIUM,2004,5,2
10246,0.5573770491803279,1.0,0.1764705882352941,0.8108102329031202,2004-05-05,SHIPPED,2,5,2004,CLASSIC CARS,0.718232044198895,S18_2238,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,5,2
10246,0.4918032786885246,1.0,0.47058823529411764,0.8887871731220913,2004-05-05,SHIPPED,2,5,2004,CLASSIC CARS,0.7513812154696132,S18_3232,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,LARGE,2004,5,2
10247,0.6229508196721312,1.0,0.058823529411764705,1.0,2004-05-05,SHIPPED,2,5,2004,CLASSIC CARS,0.9613259668508286,S12_1108,SUOMINEN SOUVENIERS,+358 9 8045 555,"SOFTWARE ENGINEERING CENTER, SEC OY",ESPOO,FIN-02271,FINLAND,EMEA,SUOMINEN,KALLE,LARGE,2004,5,2
